"","Pop","Year","Sex","Cause","Age","Count"
"617","USA",2000,1,6,61,257.70009066352
"618","USA",2000,1,6,62,272.761308685244
"619","USA",2000,1,6,63,291.265133594709
"620","USA",2000,1,6,64,313.810127067532
"621","USA",2000,1,6,65,341.005639545821
"622","USA",2000,1,6,66,373.666065705583
"623","USA",2000,1,6,67,412.409177524971
"624","USA",2000,1,6,68,458.240374882653
"625","USA",2000,1,6,69,511.644824672072
"626","USA",2000,1,6,70,573.643126460324
"627","USA",2000,1,6,71,644.171092218431
"628","USA",2000,1,6,72,723.818767696205
"629","USA",2000,1,6,73,811.498247487094
"630","USA",2000,1,6,74,906.767349722521
"631","USA",2000,1,6,75,1006.73780132551
"632","USA",2000,1,6,76,1109.24384009726
"633","USA",2000,1,6,77,1209.63824895048
"634","USA",2000,1,6,78,1304.17188472002
"635","USA",2000,1,6,79,1387.7395927403
"636","USA",2000,1,6,80,1456.32112631933
"637","USA",2000,1,6,81,1505.67693008074
"638","USA",2000,1,6,82,1532.92075228102
"639","USA",2000,1,6,83,1534.73498383898
"640","USA",2000,1,6,84,1510.01453675278
"641","USA",2000,1,6,85,1457.39738403185
"642","USA",2000,1,6,86,1378.52660671055
"643","USA",2000,1,6,87,1275.15316145568
"644","USA",2000,1,6,88,1152.14330815826
"645","USA",2000,1,6,89,1014.42412205748
"646","USA",2000,1,6,90,869.168646905842
"647","USA",2000,1,6,91,723.658735046385
"648","USA",2000,1,6,92,584.963092278546
"649","USA",2000,1,6,93,459.796832422124
"650","USA",2000,1,6,94,351.810374757857
"651","USA",2000,1,6,95,262.958117017293
"652","USA",2000,1,6,96,192.490776268785
"653","USA",2000,1,6,97,138.502063937869
"654","USA",2000,1,6,98,98.2337671778614
"655","USA",2000,1,6,99,68.8989711280707
"656","USA",2000,1,6,100,47.9170662589413
"657","USA",2000,1,6,101,33.1240462277656
"658","USA",2000,1,6,102,22.8107746494888
"659","USA",2000,1,6,103,15.6665138554108
"660","USA",2000,1,6,104,10.7432253142706
"661","USA",2000,1,6,105,7.35926010352667
"662","USA",2000,1,6,106,5.03845561925733
"663","USA",2000,1,6,107,3.44830045856595
"664","USA",2000,1,6,108,2.35967831308838
"665","USA",2000,1,6,109,1.61460152809437
"666","USA",2000,1,6,110,1.10477682385062
"667","USA",2000,1,7,0,90.1532375671806
"668","USA",2000,1,7,1,74.3260225213361
"669","USA",2000,1,7,2,61.737528262262
"670","USA",2000,1,7,3,51.8898330110047
"671","USA",2000,1,7,4,44.3259374260915
"672","USA",2000,1,7,5,38.6158048778581
"673","USA",2000,1,7,6,34.3841685484904
"674","USA",2000,1,7,7,31.350268623317
"675","USA",2000,1,7,8,29.2825202243084
"676","USA",2000,1,7,9,28.0309901981675
"677","USA",2000,1,7,10,27.4752965960514
"678","USA",2000,1,7,11,27.5507307761098
"679","USA",2000,1,7,12,28.215939294679
"680","USA",2000,1,7,13,29.4611379596352
"681","USA",2000,1,7,14,31.2939797127931
"682","USA",2000,1,7,15,33.7305262019891
"683","USA",2000,1,7,16,36.8083658863184
"684","USA",2000,1,7,17,40.5477504940691
"685","USA",2000,1,7,18,45.014473546063
"686","USA",2000,1,7,19,50.2453070089804
"687","USA",2000,1,7,20,56.3334112075549
"688","USA",2000,1,7,21,63.3473125202982
"689","USA",2000,1,7,22,71.4141468345461
"690","USA",2000,1,7,23,80.6537192379272
"691","USA",2000,1,7,24,91.2584190222312
"692","USA",2000,1,7,25,103.461726532867
"693","USA",2000,1,7,26,117.573593235434
"694","USA",2000,1,7,27,134.020750684597
"695","USA",2000,1,7,28,153.288799078565
"696","USA",2000,1,7,29,176.036269353422
"697","USA",2000,1,7,30,203.020041320808
"698","USA",2000,1,7,31,235.235757268001
"699","USA",2000,1,7,32,273.819744457467
"700","USA",2000,1,7,33,320.137084932329
"701","USA",2000,1,7,34,375.759156459817
"702","USA",2000,1,7,35,442.251699738279
"703","USA",2000,1,7,36,521.498978100855
"704","USA",2000,1,7,37,614.811973883661
"705","USA",2000,1,7,38,723.899040837052
"706","USA",2000,1,7,39,848.922425259499
"707","USA",2000,1,7,40,990.35776873634
"708","USA",2000,1,7,41,1145.64106444017
"709","USA",2000,1,7,42,1313.15986528347
"710","USA",2000,1,7,43,1488.88184078613
"711","USA",2000,1,7,44,1670.05668300602
"712","USA",2000,1,7,45,1855.06220949846
"713","USA",2000,1,7,46,2041.83139763635
"714","USA",2000,1,7,47,2231.84023987793
"715","USA",2000,1,7,48,2423.71442933105
"716","USA",2000,1,7,49,2617.4872744278
"717","USA",2000,1,7,50,2811.2135432358
"718","USA",2000,1,7,51,3001.85257297441
"719","USA",2000,1,7,52,3186.96819473911
"720","USA",2000,1,7,53,3364.87669063261
"721","USA",2000,1,7,54,3534.13888951046
"722","USA",2000,1,7,55,3697.40671438566
"723","USA",2000,1,7,56,3854.94006907586
"724","USA",2000,1,7,57,4012.02216353099
"725","USA",2000,1,7,58,4169.92948279407
"726","USA",2000,1,7,59,4333.14448223414
"727","USA",2000,1,7,60,4503.19028969812
"728","USA",2000,1,7,61,4683.83130498691
"729","USA",2000,1,7,62,4877.25980542346
"730","USA",2000,1,7,63,5090.59976752285
"731","USA",2000,1,7,64,5328.24260727772
"732","USA",2000,1,7,65,5602.92291390615
"733","USA",2000,1,7,66,5922.12313075733
"734","USA",2000,1,7,67,6296.27388683232
"735","USA",2000,1,7,68,6733.26011063057
"736","USA",2000,1,7,69,7227.34335547287
"737","USA",2000,1,7,70,7779.21625843148
"738","USA",2000,1,7,71,8360.04588146645
"739","USA",2000,1,7,72,8956.52474626851
"740","USA",2000,1,7,73,9534.77834338312
"741","USA",2000,1,7,74,10074.7332791743
"742","USA",2000,1,7,75,10550.8086390355
"743","USA",2000,1,7,76,10946.0307093043
"744","USA",2000,1,7,77,11250.5171739537
"745","USA",2000,1,7,78,11456.9583636603
"746","USA",2000,1,7,79,11574.146008915
"747","USA",2000,1,7,80,11605.7011359592
"748","USA",2000,1,7,81,11567.536139818
"749","USA",2000,1,7,82,11466.8562150203
"750","USA",2000,1,7,83,11291.5669926519
"751","USA",2000,1,7,84,11037.7211517037
"752","USA",2000,1,7,85,10668.7704114524
"753","USA",2000,1,7,86,10176.0528693108
"754","USA",2000,1,7,87,9541.62583948479
"755","USA",2000,1,7,88,8777.05889465017
"756","USA",2000,1,7,89,7904.03257865454
"757","USA",2000,1,7,90,6959.7426586991
"758","USA",2000,1,7,91,5985.37594442795
"759","USA",2000,1,7,92,5023.82374618534
"760","USA",2000,1,7,93,4110.01124740969
"761","USA",2000,1,7,94,3274.36655107504
"762","USA",2000,1,7,95,2537.12752157367
"763","USA",2000,1,7,96,1910.28190921923
"764","USA",2000,1,7,97,1400.03475570268
"765","USA",2000,1,7,98,1000.12143545469
"766","USA",2000,1,7,99,699.5744509725
"767","USA",2000,1,7,100,481.032458110227
"768","USA",2000,1,7,101,326.623914464349
"769","USA",2000,1,7,102,219.924654145858
"770","USA",2000,1,7,103,147.164598623078
"771","USA",2000,1,7,104,98.0824967525872
"772","USA",2000,1,7,105,65.1723943876605
"773","USA",2000,1,7,106,43.2200374639449
"774","USA",2000,1,7,107,28.6192637021189
"775","USA",2000,1,7,108,18.9332083199892
"776","USA",2000,1,7,109,12.5167342778022
"777","USA",2000,1,7,110,8.27176965986288
"778","USA",2000,1,8,0,15.2412816505361
"779","USA",2000,1,8,1,13.7831391314972
"780","USA",2000,1,8,2,12.4977517281924
"781","USA",2000,1,8,3,11.3801646710224
"782","USA",2000,1,8,4,10.4262084133998
"783","USA",2000,1,8,5,9.62517730506074
"784","USA",2000,1,8,6,8.9650923087967
"785","USA",2000,1,8,7,8.43402570715889
"786","USA",2000,1,8,8,8.01977382537103
"787","USA",2000,1,8,9,7.71298286620038
"788","USA",2000,1,8,10,7.50455105446368
"789","USA",2000,1,8,11,7.38886550895124
"790","USA",2000,1,8,12,7.36137311260348
"791","USA",2000,1,8,13,7.42067349668914
"792","USA",2000,1,8,14,7.56678966912165
"793","USA",2000,1,8,15,7.80230305257694
"794","USA",2000,1,8,16,8.13188245163545
"795","USA",2000,1,8,17,8.56207840667983
"796","USA",2000,1,8,18,9.10292508792994
"797","USA",2000,1,8,19,9.76589258228238
"798","USA",2000,1,8,20,10.5670246008713
"799","USA",2000,1,8,21,11.5233117110334
"800","USA",2000,1,8,22,12.658636145885
"801","USA",2000,1,8,23,13.9979689408979
"802","USA",2000,1,8,24,15.5757663879757
"803","USA",2000,1,8,25,17.4286812615139
"804","USA",2000,1,8,26,19.6054851810062
"805","USA",2000,1,8,27,22.1589043879966
"806","USA",2000,1,8,28,25.1570422478157
"807","USA",2000,1,8,29,28.6738218182066
"808","USA",2000,1,8,30,32.8033856873329
"809","USA",2000,1,8,31,37.647669418221
"810","USA",2000,1,8,32,43.3314396900507
"811","USA",2000,1,8,33,49.9805464754983
"812","USA",2000,1,8,34,57.7472648530993
"813","USA",2000,1,8,35,66.7606003271368
"814","USA",2000,1,8,36,77.1825428009951
"815","USA",2000,1,8,37,89.1074570017448
"816","USA",2000,1,8,38,102.668278299865
"817","USA",2000,1,8,39,117.868633968906
"818","USA",2000,1,8,40,134.747772880176
"819","USA",2000,1,8,41,153.132156439991
"820","USA",2000,1,8,42,172.905157495348
"821","USA",2000,1,8,43,193.715915606494
"822","USA",2000,1,8,44,215.282325816043
"823","USA",2000,1,8,45,237.156841759654
"824","USA",2000,1,8,46,258.959086422292
"825","USA",2000,1,8,47,280.312760204814
"826","USA",2000,1,8,48,300.873791919235
"827","USA",2000,1,8,49,320.570330892815
"828","USA",2000,1,8,50,339.235246350802
"829","USA",2000,1,8,51,357.266476594106
"830","USA",2000,1,8,52,374.706901020715
"831","USA",2000,1,8,53,392.219497318024
"832","USA",2000,1,8,54,410.00953488366
"833","USA",2000,1,8,55,428.909416242203
"834","USA",2000,1,8,56,449.243780697369
"835","USA",2000,1,8,57,471.809277638925
"836","USA",2000,1,8,58,496.984548139337
"837","USA",2000,1,8,59,525.223413722858
"838","USA",2000,1,8,60,556.879588867137
"839","USA",2000,1,8,61,592.050157396729
"840","USA",2000,1,8,62,631.10798322995
"841","USA",2000,1,8,63,674.70224222716
"842","USA",2000,1,8,64,723.573416455341
"843","USA",2000,1,8,65,779.577279009383
"844","USA",2000,1,8,66,844.179566227933
"845","USA",2000,1,8,67,919.662915003975
"846","USA",2000,1,8,68,1008.06834817135
"847","USA",2000,1,8,69,1110.24067726075
"848","USA",2000,1,8,70,1227.78200960402
"849","USA",2000,1,8,71,1358.59641457103
"850","USA",2000,1,8,72,1502.35867493044
"851","USA",2000,1,8,73,1654.63583265138
"852","USA",2000,1,8,74,1812.73843012377
"853","USA",2000,1,8,75,1970.02726482785
"854","USA",2000,1,8,76,2121.60641911908
"855","USA",2000,1,8,77,2260.46720059207
"856","USA",2000,1,8,78,2381.26850390808
"857","USA",2000,1,8,79,2480.02474928443
"858","USA",2000,1,8,80,2553.51299182176
"859","USA",2000,1,8,81,2601.07204223875
"860","USA",2000,1,8,82,2621.85822748941
"861","USA",2000,1,8,83,2612.40814966573
"862","USA",2000,1,8,84,2571.5539232233
"863","USA",2000,1,8,85,2493.18876792033
"864","USA",2000,1,8,86,2377.04200825495
"865","USA",2000,1,8,87,2221.43929036035
"866","USA",2000,1,8,88,2031.33456401324
"867","USA",2000,1,8,89,1813.11070798253
"868","USA",2000,1,8,90,1577.4353988534
"869","USA",2000,1,8,91,1335.93514656824
"870","USA",2000,1,8,92,1100.45001338959
"871","USA",2000,1,8,93,882.037669258383
"872","USA",2000,1,8,94,688.115108894661
"873","USA",2000,1,8,95,523.383024892397
"874","USA",2000,1,8,96,388.59076890814
"875","USA",2000,1,8,97,282.46284812832
"876","USA",2000,1,8,98,201.47940818973
"877","USA",2000,1,8,99,141.566786005501
"878","USA",2000,1,8,100,98.3019563577526
"879","USA",2000,1,8,101,67.6819995828713
"880","USA",2000,1,8,102,46.3470063940924
"881","USA",2000,1,8,103,31.614805247285
"882","USA",2000,1,8,104,21.5161919198281
"883","USA",2000,1,8,105,14.6196422165667
"884","USA",2000,1,8,106,9.9248100260688
"885","USA",2000,1,8,107,6.73348721109963
"886","USA",2000,1,8,108,4.56699655776485
"887","USA",2000,1,8,109,3.09697400275201
"888","USA",2000,1,8,110,2.09998569132206
"889","USA",2000,1,9,0,2.41689958345249
"890","USA",2000,1,9,1,2.44145565705909
"891","USA",2000,1,9,2,2.46851610189453
"892","USA",2000,1,9,3,2.49950308152924
"893","USA",2000,1,9,4,2.53643849009662
"894","USA",2000,1,9,5,2.58106152442759
"895","USA",2000,1,9,6,2.63529751013824
"896","USA",2000,1,9,7,2.70104512662587
"897","USA",2000,1,9,8,2.78025603365308
"898","USA",2000,1,9,9,2.87509967267943
"899","USA",2000,1,9,10,2.9877496900867
"900","USA",2000,1,9,11,3.12080242520547
"901","USA",2000,1,9,12,3.27696472580439
"902","USA",2000,1,9,13,3.45953582230903
"903","USA",2000,1,9,14,3.67205570335631
"904","USA",2000,1,9,15,3.91878714060699
"905","USA",2000,1,9,16,4.20441103915595
"906","USA",2000,1,9,17,4.53438789520957
"907","USA",2000,1,9,18,4.91488332237138
"908","USA",2000,1,9,19,5.35278307637928
"909","USA",2000,1,9,20,5.85601186997299
"910","USA",2000,1,9,21,6.43290826512999
"911","USA",2000,1,9,22,7.093749080283
"912","USA",2000,1,9,23,7.84902704383537
"913","USA",2000,1,9,24,8.71199738022068
"914","USA",2000,1,9,25,9.69604811983037
"915","USA",2000,1,9,26,10.817818107718
"916","USA",2000,1,9,27,12.0936415738592
"917","USA",2000,1,9,28,13.5434059929421
"918","USA",2000,1,9,29,15.1851749471498
"919","USA",2000,1,9,30,17.0412713034875
"920","USA",2000,1,9,31,19.1294944788918
"921","USA",2000,1,9,32,21.4738641017111
"922","USA",2000,1,9,33,24.0921826379687
"923","USA",2000,1,9,34,27.0095952021209
"924","USA",2000,1,9,35,30.2448325352879
"925","USA",2000,1,9,36,33.8220567428119
"926","USA",2000,1,9,37,37.755782411533
"927","USA",2000,1,9,38,42.0624305306779
"928","USA",2000,1,9,39,46.7356131584681
"929","USA",2000,1,9,40,51.7732979024277
"930","USA",2000,1,9,41,57.1331878838941
"931","USA",2000,1,9,42,62.791152036357
"932","USA",2000,1,9,43,68.6908509444796
"933","USA",2000,1,9,44,74.7954284180545
"934","USA",2000,1,9,45,81.0671941915619
"935","USA",2000,1,9,46,87.4710129458846
"936","USA",2000,1,9,47,94.0035612135031
"937","USA",2000,1,9,48,100.641744827449
"938","USA",2000,1,9,49,107.416178537592
"939","USA",2000,1,9,50,114.324578062445
"940","USA",2000,1,9,51,121.447385057402
"941","USA",2000,1,9,52,128.814173636323
"942","USA",2000,1,9,53,136.571516185448
"943","USA",2000,1,9,54,144.794997377668
"944","USA",2000,1,9,55,153.721261836438
"945","USA",2000,1,9,56,163.48496868456
"946","USA",2000,1,9,57,174.383122126146
"947","USA",2000,1,9,58,186.611664319098
"948","USA",2000,1,9,59,200.46236622171
"949","USA",2000,1,9,60,216.185608331735
"950","USA",2000,1,9,61,234.034598527915
"951","USA",2000,1,9,62,254.300665700603
"952","USA",2000,1,9,63,277.16299146177
"953","USA",2000,1,9,64,302.911313228418
"954","USA",2000,1,9,65,331.530514089784
"955","USA",2000,1,9,66,363.207119241052
"956","USA",2000,1,9,67,397.645063130012
"957","USA",2000,1,9,68,434.810848065816
"958","USA",2000,1,9,69,474.065783539413
"959","USA",2000,1,9,70,515.053146886349
"960","USA",2000,1,9,71,556.694311589686
"961","USA",2000,1,9,72,598.237979474028
"962","USA",2000,1,9,73,638.246864745471
"963","USA",2000,1,9,74,675.658347497814
"964","USA",2000,1,9,75,708.88880843323
"965","USA",2000,1,9,76,736.808997571161
"966","USA",2000,1,9,77,758.288614127503
"967","USA",2000,1,9,78,772.582171780251
"968","USA",2000,1,9,79,779.61411960342
"969","USA",2000,1,9,80,779.344701248686
"970","USA",2000,1,9,81,772.345973506337
"971","USA",2000,1,9,82,759.009840194703
"972","USA",2000,1,9,83,738.976559902737
"973","USA",2000,1,9,84,712.431262124158
"974","USA",2000,1,9,85,678.33423043579
"975","USA",2000,1,9,86,637.008264657571
"976","USA",2000,1,9,87,588.517573034075
"977","USA",2000,1,9,88,534.192534752285
"978","USA",2000,1,9,89,475.718348998072
"979","USA",2000,1,9,90,415.301817618013
"980","USA",2000,1,9,91,355.283543542325
"981","USA",2000,1,9,92,297.772800243175
"982","USA",2000,1,9,93,244.682472569423
"983","USA",2000,1,9,94,197.214615273408
"984","USA",2000,1,9,95,156.147141409364
"985","USA",2000,1,9,96,121.577482289436
"986","USA",2000,1,9,97,93.2828993237121
"987","USA",2000,1,9,98,70.646439557889
"988","USA",2000,1,9,99,52.941144030915
"989","USA",2000,1,9,100,39.3390006393152
"990","USA",2000,1,9,101,29.0484894786635
"991","USA",2000,1,9,102,21.3581358250635
"992","USA",2000,1,9,103,15.6546242248445
"993","USA",2000,1,9,104,11.451531267677
"994","USA",2000,1,9,105,8.36499750011236
"995","USA",2000,1,9,106,6.10536578166538
"996","USA",2000,1,9,107,4.45357944413594
"997","USA",2000,1,9,108,3.24778038915137
"998","USA",2000,1,9,109,2.36802363807742
"999","USA",2000,1,9,110,1.72647856035616
"1000","USA",2000,1,10,0,65.222682913986
"1001","USA",2000,1,10,1,51.5885626268534
"1002","USA",2000,1,10,2,41.0319059081695
"1003","USA",2000,1,10,3,32.9226661116739
"1004","USA",2000,1,10,4,26.7351538886429
"1005","USA",2000,1,10,5,22.0281953960703
"1006","USA",2000,1,10,6,18.4474050483363
"1007","USA",2000,1,10,7,15.7247590099456
"1008","USA",2000,1,10,8,13.6530724877509
"1009","USA",2000,1,10,9,12.0824093074476
"1010","USA",2000,1,10,10,10.8981447628901
"1011","USA",2000,1,10,11,10.0190516525144
"1012","USA",2000,1,10,12,9.38365440675713
"1013","USA",2000,1,10,13,8.94886069292761
"1014","USA",2000,1,10,14,8.68285077215225
"1015","USA",2000,1,10,15,8.56330224678254
"1016","USA",2000,1,10,16,8.57564729039012
"1017","USA",2000,1,10,17,8.70923795546893
"1018","USA",2000,1,10,18,8.9604984353483
"1019","USA",2000,1,10,19,9.32618220928523
"1020","USA",2000,1,10,20,9.80955959673712
"1021","USA",2000,1,10,21,10.4113489531468
"1022","USA",2000,1,10,22,11.1402835690461
"1023","USA",2000,1,10,23,12.0008674558048
"1024","USA",2000,1,10,24,13.0067810005174
"1025","USA",2000,1,10,25,14.1671472690777
"1026","USA",2000,1,10,26,15.5003662372732
"1027","USA",2000,1,10,27,17.0205236352725
"1028","USA",2000,1,10,28,18.7506921403898
"1029","USA",2000,1,10,29,20.7096405652956
"1030","USA",2000,1,10,30,22.9257776651662
"1031","USA",2000,1,10,31,25.4238124749424
"1032","USA",2000,1,10,32,28.2357771635077
"1033","USA",2000,1,10,33,31.3857150925465
"1034","USA",2000,1,10,34,34.904545739169
"1035","USA",2000,1,10,35,38.8046969734888
"1036","USA",2000,1,10,36,43.1062258335545
"1037","USA",2000,1,10,37,47.7920213026814
"1038","USA",2000,1,10,38,52.8537784626807
"1039","USA",2000,1,10,39,58.2152412788258
"1040","USA",2000,1,10,40,63.8186599045582
"1041","USA",2000,1,10,41,69.5070075052306
"1042","USA",2000,1,10,42,75.1840522105601
"1043","USA",2000,1,10,43,80.7069141922315
"1044","USA",2000,1,10,44,85.9924942491858
"1045","USA",2000,1,10,45,91.0246630854843
"1046","USA",2000,1,10,46,95.7692940654179
"1047","USA",2000,1,10,47,100.321870249495
"1048","USA",2000,1,10,48,104.682398014704
"1049","USA",2000,1,10,49,108.948915213458
"1050","USA",2000,1,10,50,113.133924395008
"1051","USA",2000,1,10,51,117.322072977807
"1052","USA",2000,1,10,52,121.541492043577
"1053","USA",2000,1,10,53,125.917860595676
"1054","USA",2000,1,10,54,130.508428539215
"1055","USA",2000,1,10,55,135.507846482915
"1056","USA",2000,1,10,56,141.009557008598
"1057","USA",2000,1,10,57,147.250125808993
"1058","USA",2000,1,10,58,154.361035119706
"1059","USA",2000,1,10,59,162.582189497629
"1060","USA",2000,1,10,60,172.090665008113
"1061","USA",2000,1,10,61,183.140769273126
"1062","USA",2000,1,10,62,195.97800256778
"1063","USA",2000,1,10,63,210.92371715287
"1064","USA",2000,1,10,64,228.329794419914
"1065","USA",2000,1,10,65,248.618067666352
"1066","USA",2000,1,10,66,272.279618156941
"1067","USA",2000,1,10,67,299.76447388913
"1068","USA",2000,1,10,68,331.672623750176
"1069","USA",2000,1,10,69,368.259445782642
"1070","USA",2000,1,10,70,410.066333394693
"1071","USA",2000,1,10,71,456.89521795396
"1072","USA",2000,1,10,72,508.967515893082
"1073","USA",2000,1,10,73,565.792287347124
"1074","USA",2000,1,10,74,627.228643437457
"1075","USA",2000,1,10,75,692.600080012877
"1076","USA",2000,1,10,76,761.418651432922
"1077","USA",2000,1,10,77,832.428209944683
"1078","USA",2000,1,10,78,904.546728570769
"1079","USA",2000,1,10,79,975.247851815616
"1080","USA",2000,1,10,80,1042.46113582809
"1081","USA",2000,1,10,81,1102.42437298859
"1082","USA",2000,1,10,82,1152.30755666475
"1083","USA",2000,1,10,83,1188.63584744243
"1084","USA",2000,1,10,84,1209.12756936241
"1085","USA",2000,1,10,85,1211.8587402179
"1086","USA",2000,1,10,86,1196.14643073611
"1087","USA",2000,1,10,87,1161.14636233646
"1088","USA",2000,1,10,88,1107.7230514187
"1089","USA",2000,1,10,89,1035.99996452141
"1090","USA",2000,1,10,90,948.5327462346
"1091","USA",2000,1,10,91,848.09348250334
"1092","USA",2000,1,10,92,739.390439814847
"1093","USA",2000,1,10,93,628.296266886209
"1094","USA",2000,1,10,94,520.235905914621
"1095","USA",2000,1,10,95,420.280565996162
"1096","USA",2000,1,10,96,331.579999248891
"1097","USA",2000,1,10,97,256.146768679053
"1098","USA",2000,1,10,98,194.149214997203
